"Time";"IMSI";"Event type";"Release reason";"MoC establishment time avg (s)";"MtC establishment time avg (s)";"RTP UL pkts lost";"RTP UL MOS CQ avg";"RTP DL MOS CQ avg";"Conv time (s)"
2023-11-05 15:38:52.175;"1765890733";"MoC release";"(SIP);200;OK";;;1;4;4.1;39.5
2023-11-05 15:38:52.175;"1765890733";"MoC setup";"(SIP);200;OK";1.5;0;;;;
2023-11-05 15:38:52.186;"1765867385";"MoC release";"(SIP);200;OK";;;1;4.1;4.2;131.6
2023-11-05 15:38:52.186;"1765867385";"MoC setup";"(SIP);200;OK";4.6;0;;;;
2023-11-05 15:38:52.271;"1765801451";"MtC release";"(SIP);200;OK";;;0;3.9;4.2;13.1
2023-11-05 15:38:52.271;"1765801451";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:52.276;"1763944588";"MoC release";"(SIP);200;OK";;;0;4;4.1;24.6
2023-11-05 15:38:52.276;"1763944588";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:38:52.329;"1797167129";"MtC release";"(SIP);200;OK";;;2;3.9;4.1;1848.3
2023-11-05 15:38:52.329;"1797167129";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:52.364;"1763545733";"MoC setup";"(SIP);487;Request Terminated";3.6;0;;;;
2023-11-05 15:38:52.370;"1763510335";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:52.378;"1763432090";"MoC setup";"(SIP);487;Request Terminated";1.6;0;;;;
2023-11-05 15:38:52.462;"1797152207";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;14.1
2023-11-05 15:38:52.462;"1797152207";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:38:52.467;"1797101273";"MtC release";"(SIP);200;OK";;;1;4.1;4.2;58.2
2023-11-05 15:38:52.467;"1797101273";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:52.535;"1763576486";"MoC setup";"(SIP);487;Request Terminated";2.1;0;;;;
2023-11-05 15:38:52.543;"1763722864";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:52.556;"1765839443";"MoC release";"(SIP);200;OK";;;0;4.2;4.1;58.2
2023-11-05 15:38:52.556;"1765839443";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:38:52.557;"1763522136";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:52.577;"1763544113";"MoC setup";"(SIP);487;Request Terminated";1.9;0;;;;
2023-11-05 15:38:52.580;"1763240635";"MoC release";"(SIP);200;OK";;;3;4.1;4.1;381.7
2023-11-05 15:38:52.580;"1763240635";"MoC setup";"(SIP);200;OK";2;0;;;;
2023-11-05 15:38:52.621;"1763928031";"MtC release";"(SIP);200;OK";;;2;4.1;4.2;13.4
2023-11-05 15:38:52.621;"1763928031";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:52.630;"1765880819";"MtC release";"(SIP);200;OK";;;11;4.1;4.1;381.7
2023-11-05 15:38:52.630;"1765880819";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:52.632;"1763514043";"MoC release";"(SIP);200;OK";;;0;4.2;4;49.8
2023-11-05 15:38:52.632;"1763514043";"MoC setup";"(SIP);200;OK";0.8;0;;;;
2023-11-05 15:38:52.653;"1763117035";"MtC setup";"(SIP)No final response to initial INVITE";0;0.5;;;;
2023-11-05 15:38:52.674;"1763494731";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:38:52.695;"1768257400";"MoC release";"(SIP);200;OK";;;0;4.1;3.8;12.8
2023-11-05 15:38:52.695;"1768257400";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:38:52.705;"1797180685";"MoC release";"(SIP);200;OK";;;0;3.8;4.2;72.6
2023-11-05 15:38:52.705;"1797180685";"MoC setup";"(SIP);200;OK";4.4;0;;;;
2023-11-05 15:38:52.720;"1763815824";"MtC release";"(SIP);200;OK";;;0;4;4.2;49.8
2023-11-05 15:38:52.720;"1763815824";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:52.760;"1763250162";"MtC release";"(SIP);200;OK";;;0;3.9;4;60.2
2023-11-05 15:38:52.760;"1763250162";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:52.797;"1768257293";"MtC release";"(SIP);200;OK";;;0;3.8;4.1;12.8
2023-11-05 15:38:52.797;"1768257293";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:52.841;"1765883428";"MoC release";"(SIP);200;OK";;;3;4;4;641.5
2023-11-05 15:38:52.841;"1765883428";"MoC setup";"(SIP);200;OK";3.3;0;;;;
2023-11-05 15:38:52.884;"1767237183";"MtC setup";"(SIP);487;Request Terminated";0;1.3;;;;
2023-11-05 15:38:52.924;"1768257615";"MtC release";"(SIP);200;OK";;;0;4;4;38.6
2023-11-05 15:38:52.924;"1768257615";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:52.929;"1797140212";"MtC release";"(SIP);200;OK";;;0;3.9;4;22.2
2023-11-05 15:38:52.929;"1797140212";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:53.023;"1763755259";"MoC release";"(SIP);200;OK";;;1;3.9;4.1;20.9
2023-11-05 15:38:53.023;"1763755259";"MoC setup";"(SIP);200;OK";2.5;0;;;;
2023-11-05 15:38:53.092;"1765897796";"MoC setup";"(SIP Reason)(Q.850);20;Subscriber absent";0;0;;;;
2023-11-05 15:38:53.168;"1763092460";"MtC setup";"(SIP);487;Request Terminated";0;0.8;;;;
2023-11-05 15:38:53.169;"1766530929";"MoC setup";"(SIP);486;Busy Here";4.6;0;;;;
2023-11-05 15:38:53.175;"1765895934";"MoC setup";"(SIP);487;Request Terminated";1.4;0;;;;
2023-11-05 15:38:53.226;"1797127639";"MoC release";"(SIP);200;OK";;;8;3.8;4.1;1415.5
2023-11-05 15:38:53.226;"1797127639";"MoC setup";"(SIP);200;OK";7.6;0;;;;
2023-11-05 15:38:53.228;"1763599436";"MtC release";"(SIP);200;OK";;;11;3.5;4.2;72.9
2023-11-05 15:38:53.228;"1763599436";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:53.265;"1763955782";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;40.8
2023-11-05 15:38:53.265;"1763955782";"MoC setup";"(SIP);200;OK";2;0;;;;
2023-11-05 15:38:53.296;"1763571081";"MtC release";"(SIP);200;OK";;;2;4.1;4.2;174.4
2023-11-05 15:38:53.296;"1763571081";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:53.311;"1797176827";"MoC release";"(SIP);200;OK";;;0;3.1;4.2;15
2023-11-05 15:38:53.311;"1797176827";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:38:53.322;"1763495427";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;42.2
2023-11-05 15:38:53.322;"1763495427";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:53.341;"1763075008";"MtC setup";"(SIP);487;Request Terminated";0;0.7;;;;
2023-11-05 15:38:53.351;"1763156393";"MoC setup";"(SIP);487;Request Terminated";1.3;0;;;;
2023-11-05 15:38:53.359;"1763721541";"MoC release";"(SIP);200;OK";;;2;4.2;4.1;174.4
2023-11-05 15:38:53.359;"1763721541";"MoC setup";"(SIP);200;OK";1.7;0;;;;
2023-11-05 15:38:53.372;"1763018025";"MoC release";"(SIP);200;OK";;;0;4;4.2;15.3
2023-11-05 15:38:53.372;"1763018025";"MoC setup";"(SIP);200;OK";3.2;0;;;;
2023-11-05 15:38:53.403;"1763456268";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;8.3
2023-11-05 15:38:53.403;"1763456268";"MoC setup";"(SIP);200;OK";2.9;0;;;;
2023-11-05 15:38:53.459;"1763407081";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:38:53.520;"1765815486";"MtC release";"(SIP);200;OK";;;0;4.2;3.1;15.1
2023-11-05 15:38:53.520;"1765815486";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:53.634;"1765893049";"MoC release";"(SIP);200;OK";;;1;4.2;4.1;42.1
2023-11-05 15:38:53.634;"1765893049";"MoC setup";"(SIP);200;OK";1.8;0;;;;
2023-11-05 15:38:53.667;"1763725211";"MtC release";"(SIP);200;OK";;;0;3.9;4.1;75.4
2023-11-05 15:38:53.667;"1763725211";"MtC setup";"(SIP);200;OK";0;0.2;;;;
2023-11-05 15:38:53.692;"1767239486";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;7.3
2023-11-05 15:38:53.692;"1767239486";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:38:53.698;"1763193235";"MoC release";"(SIP);200;OK";;;2;4.1;4.2;84.8
2023-11-05 15:38:53.698;"1763193235";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:38:53.717;"1765888144";"MoC release";"(SIP);200;OK";;;0;4;4.2;31.7
2023-11-05 15:38:53.717;"1765888144";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:38:53.743;"1763859797";"MoC setup";"(SIP);487;Request Terminated";3.2;0;;;;
2023-11-05 15:38:53.783;"1763713467";"MtC release";"(SIP);200;OK";;;8;4.1;4.2;42.1
2023-11-05 15:38:53.783;"1763713467";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:38:53.808;"1765862305";"MoC release";"(SIP);200;OK";;;0;4;4.1;8.2
2023-11-05 15:38:53.808;"1765862305";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:38:53.860;"1763134021";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:53.864;"1763287562";"MoC release";"(SIP);200;OK";;;1;4;4;129.2
2023-11-05 15:38:53.864;"1763287562";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:38:53.869;"1797158900";"MoC release";"(SIP);200;OK";;;0;4;4;156.9
2023-11-05 15:38:53.869;"1797158900";"MoC setup";"(SIP);200;OK";1.5;0;;;;
2023-11-05 15:38:53.947;"1763728136";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;10.1
2023-11-05 15:38:53.947;"1763728136";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:38:53.994;"1765881342";"MoC release";"(SIP);200;OK";;;0;4;4.2;61.4
2023-11-05 15:38:53.994;"1765881342";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:38:53.999;"1763299836";"MtC release";"(SIP);200;OK";;;5;4;4.2;212.6
2023-11-05 15:38:53.999;"1763299836";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:54.006;"1797186757";"MtC release";"(SIP);200;OK";;;15;3.5;4;28.7
2023-11-05 15:38:54.006;"1797186757";"MtC setup";"(SIP);200;OK";0;2.6;;;;
2023-11-05 15:38:54.037;"1797168771";"MoC setup";"(SIP);400;Bad Request";0;0;;;;
2023-11-05 15:38:54.042;"1763959421";"MoC setup";"(SIP);487;Request Terminated";2.9;0;;;;
2023-11-05 15:38:54.046;"1763427892";"MoC setup";"(SIP Reason)(Q.850);20;Subscriber absent";0;0;;;;
2023-11-05 15:38:54.074;"1763104693";"MtC release";"(SIP);200;OK";;;2;4.1;3.2;24.2
2023-11-05 15:38:54.074;"1763104693";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:54.076;"1767336177";"MoC release";"(SIP);200;OK";;;0;4;3.4;28.7
2023-11-05 15:38:54.076;"1767336177";"MoC setup";"(SIP);200;OK";4.8;0;;;;
2023-11-05 15:38:54.121;"1763429799";"MtC release";"(SIP);200;OK";;;3;4.2;4.2;697.8
2023-11-05 15:38:54.121;"1763429799";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:54.139;"1763716567";"MoC release";"(SIP);200;OK";;;10;3.3;4.1;24.2
2023-11-05 15:38:54.139;"1763716567";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:38:54.145;"1766539493";"MtC release";"(SIP);200;OK";;;2;4.1;4.1;36.3
2023-11-05 15:38:54.145;"1766539493";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:54.172;"1797185109";"MtC release";"(SIP);200;OK";;;1;4;4;191.2
2023-11-05 15:38:54.172;"1797185109";"MtC setup";"(SIP);200;OK";0;0.8;;;;
2023-11-05 15:38:54.190;"1797173040";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;36.3
2023-11-05 15:38:54.190;"1797173040";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:38:54.236;"1763940967";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:38:54.254;"1763138158";"MoC release";"(SIP);200;OK";;;1;3.9;4.1;41.9
2023-11-05 15:38:54.254;"1763138158";"MoC setup";"(SIP);200;OK";3.7;0;;;;
2023-11-05 15:38:54.279;"1763511488";"MoC release";"(SIP);200;OK";;;2;3.4;4;242.2
2023-11-05 15:38:54.279;"1763511488";"MoC setup";"(SIP);200;OK";2.2;0;;;;
2023-11-05 15:38:54.340;"1763831822";"MtC release";"(SIP);200;OK";;;2;3.9;4;431.7
2023-11-05 15:38:54.340;"1763831822";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:54.350;"1763541899";"MoC release";"(SIP);200;OK";;;0;4.2;3.9;13.2
2023-11-05 15:38:54.350;"1763541899";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:38:54.360;"1763962459";"MtC release";"(SIP);200;OK";;;0;0;4;89.8
2023-11-05 15:38:54.360;"1763962459";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:54.402;"1763469494";"MtC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:38:54.433;"1763101388";"MoC release";"(SIP);200;OK";;;2;4;4.1;963.6
2023-11-05 15:38:54.433;"1763101388";"MoC setup";"(SIP);200;OK";1.3;0;;;;
2023-11-05 15:38:54.477;"1763505323";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:38:54.479;"1763259189";"MtC release";"(SIP);200;OK";;;3;3.8;4;175.5
2023-11-05 15:38:54.479;"1763259189";"MtC setup";"(SIP);200;OK";0;0.3;;;;
2023-11-05 15:38:54.500;"1763573451";"MoC release";"(SIP);200;OK";;;1;4.1;4.2;125.2
2023-11-05 15:38:54.500;"1763573451";"MoC setup";"(SIP);200;OK";3.1;0;;;;
2023-11-05 15:38:54.815;"1765852751";"MoC release";"(SIP);200;OK";;;26;3.8;4.2;980.3
2023-11-05 15:38:54.815;"1765852751";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:38:54.525;"1763194002";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:38:54.533;"1797176571";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;1.1;;;;
2023-11-05 15:38:54.534;"1763220795";"MoC setup";"(SIP);487;Request Terminated";0;0;;;;
2023-11-05 15:38:54.621;"1763296978";"MtC release";"(SIP);200;OK";;;1;4;4;99
2023-11-05 15:38:54.621;"1763296978";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:54.718;"1797146249";"MtC release";"(SIP);200;OK";;;0;4;4;23
2023-11-05 15:38:54.718;"1797146249";"MtC setup";"(SIP);200;OK";0;2.5;;;;
2023-11-05 15:38:54.743;"1763264360";"MtC release";"(SIP);200;OK";;;0;4;4.1;38.7
2023-11-05 15:38:54.743;"1763264360";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:54.748;"1763455899";"MoC setup";"(SIP);487;Request Terminated";1.9;0;;;;
2023-11-05 15:38:54.768;"1797127392";"MtC release";"(SIP);200;OK";;;0;4;4;7.2
2023-11-05 15:38:54.768;"1797127392";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:54.868;"1763533450";"MtC release";"(SIP);200;OK";;;0;4.2;0;1.4
2023-11-05 15:38:54.868;"1763533450";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:54.932;"1763234960";"MtC setup";"(SIP);486;Busy Here";0;0.5;;;;
2023-11-05 15:38:54.978;"1763510948";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;18.9
2023-11-05 15:38:54.978;"1763510948";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:38:54.986;"1763167038";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;0.6;;;;
2023-11-05 15:38:55.045;"1763918205";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;28.8
2023-11-05 15:38:55.045;"1763918205";"MoC setup";"(SIP);200;OK";1.6;0;;;;
2023-11-05 15:38:55.056;"1797157443";"MoC setup";"(SIP);487;Request Terminated";2.3;0;;;;
2023-11-05 15:38:55.073;"1763788193";"MoC setup";"(SIP);487;Request Terminated";2.5;0;;;;
2023-11-05 15:38:55.098;"1763951265";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;18.9
2023-11-05 15:38:55.098;"1763951265";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:38:55.162;"1765826118";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;19.1
2023-11-05 15:38:55.162;"1765826118";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:55.194;"1797151581";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;72.2
2023-11-05 15:38:55.194;"1797151581";"MoC setup";"(SIP);200;OK";2.5;0;;;;
2023-11-05 15:38:55.200;"1763250909";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;19.2
2023-11-05 15:38:55.200;"1763250909";"MoC setup";"(SIP);200;OK";2.1;0;;;;
2023-11-05 15:38:55.241;"1763236213";"MoC setup";"(SIP);487;Request Terminated";4.5;0;;;;
2023-11-05 15:38:55.274;"1797104846";"MtC setup";"(SIP Reason)(Q.850);19;No answer from user (user alerted)";0;0.5;;;;
2023-11-05 15:38:55.276;"1768251958";"MoC setup";"(SIP);486;Busy Here";0;0;;;;
2023-11-05 15:38:55.299;"1763864950";"MoC release";"(SIP);200;OK";;;2;4.1;4.2;1026.1
2023-11-05 15:38:55.299;"1763864950";"MoC setup";"(SIP);200;OK";2.4;0;;;;
2023-11-05 15:38:55.321;"1765860772";"MoC setup";"(SIP);487;Request Terminated";3.4;0;;;;
2023-11-05 15:38:55.322;"1761450750";"MoC release";"(SIP);200;OK";;;0;4;4;9.4
2023-11-05 15:38:55.322;"1761450750";"MoC setup";"(SIP);200;OK";2.9;0;;;;
2023-11-05 15:38:55.353;"1797188880";"MtC release";"(SIP);200;OK";;;6;4;4;2126.8
2023-11-05 15:38:55.353;"1797188880";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:55.398;"1763128106";"MtC setup";"(SIP);487;Request Terminated";0;0.8;;;;
2023-11-05 15:38:55.407;"1763770588";"MtC release";"(SIP);200;OK";;;9;4.1;4.1;1026.1
2023-11-05 15:38:55.407;"1763770588";"MtC setup";"(SIP);200;OK";0;0.7;;;;
2023-11-05 15:38:55.427;"1763123349";"MoC release";"(SIP);200;OK";;;1;4.1;4.1;100.9
2023-11-05 15:38:55.427;"1763123349";"MoC setup";"(SIP);200;OK";4.7;0;;;;
2023-11-05 15:38:55.446;"1763433672";"MoC release";"(SIP);200;OK";;;5;4;4.1;337.1
2023-11-05 15:38:55.446;"1763433672";"MoC setup";"(SIP);200;OK";0.9;0;;;;
2023-11-05 15:38:55.594;"1763065919";"MoC release";"(SIP);200;OK";;;8;4.1;4.1;1790.5
2023-11-05 15:38:55.594;"1763065919";"MoC setup";"(SIP);200;OK";4.2;0;;;;
2023-11-05 15:38:55.603;"1763592914";"MoC setup";"(SIP);487;Request Terminated";4.6;0;;;;
2023-11-05 15:38:55.759;"1765894981";"MoC release";"(SIP);200;OK";;;20;3.9;4;1599.3
2023-11-05 15:38:55.759;"1765894981";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:38:55.784;"1765800979";"MoC release";"(SIP);200;OK";;;1;4;4;8.5
2023-11-05 15:38:55.784;"1765800979";"MoC setup";"(SIP);200;OK";2.6;0;;;;
2023-11-05 15:38:55.800;"1797124593";"MoC release";"(SIP);200;OK";;;4;4.1;4.2;78.3
2023-11-05 15:38:55.800;"1797124593";"MoC setup";"(SIP);200;OK";4.4;0;;;;
2023-11-05 15:38:55.801;"1763468049";"MoC setup";"(SIP);487;Request Terminated";1.4;0;;;;
2023-11-05 15:38:55.818;"1797185835";"MtC release";"(SIP);200;OK";;;0;4.2;4.2;55.1
2023-11-05 15:38:55.818;"1797185835";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:55.850;"1763512215";"MtC release";"(SIP);200;OK";;;15;4.1;4.1;2033.4
2023-11-05 15:38:55.850;"1763512215";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:55.851;"1763154528";"MtC release";"(SIP);200;OK";;;0;4.1;4.2;58.5
2023-11-05 15:38:55.851;"1763154528";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:55.857;"1763716565";"MtC setup";"(SIP);487;Request Terminated";0;0.6;;;;
2023-11-05 15:38:55.928;"1763974389";"MtC release";"(SIP);200;OK";;;0;4.1;4.1;49.7
2023-11-05 15:38:55.928;"1763974389";"MtC setup";"(SIP);200;OK";0;1;;;;
2023-11-05 15:38:55.975;"1763980598";"MoC release";"(SIP);200;OK";;;0;4;4.1;389.4
2023-11-05 15:38:55.975;"1763980598";"MoC setup";"(SIP);200;OK";2.3;0;;;;
2023-11-05 15:38:55.990;"1797126424";"MoC release";"(SIP);200;OK";;;0;4.1;3.6;51
2023-11-05 15:38:55.990;"1797126424";"MoC setup";"(SIP);200;OK";1.7;0;;;;
2023-11-05 15:38:56.097;"1763972789";"MtC release";"(SIP);200;OK";;;0;3.6;4.2;51
2023-11-05 15:38:56.097;"1763972789";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:56.101;"1763848912";"MoC release";"(SIP)No response to BYE";;;0;4;4.1;38.8
2023-11-05 15:38:56.101;"1763848912";"MoC setup";"(SIP);200;OK";1.2;0;;;;
2023-11-05 15:38:56.106;"1797162353";"MoC release";"(SIP);200;OK";;;0;3.7;4;150.7
2023-11-05 15:38:56.106;"1797162353";"MoC setup";"(SIP);200;OK";3.7;0;;;;
2023-11-05 15:38:56.142;"1763881599";"MtC setup";"(SIP);487;Request Terminated";0;0.4;;;;
2023-11-05 15:38:56.159;"1763461170";"MtC release";"(SIP);200;OK";;;0;4.1;3.9;254.7
2023-11-05 15:38:56.159;"1763461170";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:56.202;"1763577301";"MtC setup";"(SIP);486;Busy Here";0;0.2;;;;
2023-11-05 15:38:56.208;"1765889110";"MoC release";"(SIP);200;OK";;;0;4.1;4.1;17.6
2023-11-05 15:38:56.208;"1765889110";"MoC setup";"(SIP);200;OK";3;0;;;;
2023-11-05 15:38:56.217;"1763273657";"MoC release";"(SIP);200;OK";;;2;4.1;4.2;47.9
2023-11-05 15:38:56.217;"1763280327";"MoC release";"(SIP);200;OK";;;35;3.8;4.1;183.9
2023-11-05 15:38:56.217;"1763273657";"MoC setup";"(SIP);200;OK";5.3;0;;;;
2023-11-05 15:38:56.217;"1763280327";"MoC setup";"(SIP);200;OK";2;0;;;;
2023-11-05 15:38:56.238;"1797199247";"MoC release";"(SIP);200;OK";;;4;3.9;3.9;741.7
2023-11-05 15:38:56.238;"1797199247";"MoC setup";"(SIP);200;OK";2.4;0;;;;
2023-11-05 15:38:56.269;"1763452613";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;48.7
2023-11-05 15:38:56.269;"1763452613";"MoC setup";"(SIP);200;OK";3.4;0;;;;
2023-11-05 15:38:56.307;"1763788891";"MtC release";"(SIP);200;OK";;;0;4;4;182.4
2023-11-05 15:38:56.307;"1763788891";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:56.353;"1763119276";"MoC setup";"(SIP);487;Request Terminated";2.1;0;;;;
2023-11-05 15:38:56.367;"1763501502";"MtC release";"(SIP);200;OK";;;6;3.9;3.9;741.7
2023-11-05 15:38:56.367;"1763501502";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:56.391;"1765895279";"MtC release";"(SIP);200;OK";;;0;4.1;4;8
2023-11-05 15:38:56.391;"1765895279";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:56.425;"1763889180";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;15
2023-11-05 15:38:56.425;"1763889180";"MoC setup";"(SIP);200;OK";1.4;0;;;;
2023-11-05 15:38:56.431;"1763240459";"MoC release";"(SIP);200;OK";;;14;4.1;4.1;2033.8
2023-11-05 15:38:56.431;"1763240459";"MoC setup";"(SIP);200;OK";1;0;;;;
2023-11-05 15:38:56.465;"1763078916";"MtC release";"(SIP);200;OK";;;0;4.2;4.1;15
2023-11-05 15:38:56.465;"1763078916";"MtC setup";"(SIP);200;OK";0;0.4;;;;
2023-11-05 15:38:56.488;"1763117810";"MoC setup";"(SIP);487;Request Terminated";4.5;0;;;;
2023-11-05 15:38:56.533;"1797122875";"MoC release";"(SIP);200;OK";;;0;4.1;4.2;51.2
2023-11-05 15:38:56.533;"1797122875";"MoC setup";"(SIP);200;OK";2.7;0;;;;
2023-11-05 15:38:56.555;"1763974721";"MoC release";"(SIP);200;OK";;;1;4;4;29.4
2023-11-05 15:38:56.555;"1763974721";"MoC setup";"(SIP);200;OK";2.9;0;;;;
2023-11-05 15:38:56.568;"1763533167";"MoC release";"(SIP);200;OK";;;0;4;4;14.1
2023-11-05 15:38:56.568;"1763533167";"MoC setup";"(SIP);200;OK";4.6;0;;;;
2023-11-05 15:38:56.611;"1797175554";"MtC setup";"(SIP);487;Request Terminated";0;0.5;;;;
2023-11-05 15:38:56.682;"1797151275";"MoC release";"(SIP);200;OK";;;7;4;4.1;36.6
2023-11-05 15:38:56.682;"1797151275";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:38:56.715;"1763954141";"MtC release";"(SIP);200;OK";;;0;4.2;3.8;10.7
2023-11-05 15:38:56.715;"1763954141";"MtC setup";"(SIP);200;OK";0;0.5;;;;
2023-11-05 15:38:56.724;"1763212862";"MtC release";"(SIP);200;OK";;;0;4.2;4;268.2
2023-11-05 15:38:56.724;"1763212862";"MtC setup";"(SIP);200;OK";0;0.6;;;;
2023-11-05 15:38:56.738;"1763043027";"MoC release";"(SIP);200;OK";;;0;4.2;4.2;37.9
2023-11-05 15:38:56.738;"1763043027";"MoC setup";"(SIP);200;OK";3.1;0;;;;
2023-11-05 15:38:56.777;"1767330386";"MoC setup";"(SIP);487;Request Terminated";1.5;0;;;;
2023-11-05 15:38:56.782;"1763194305";"MoC release";"(SIP);200;OK";;;7;4;4.1;268.3
2023-11-05 15:38:56.782;"1763194305";"MoC setup";"(SIP);200;OK";1.8;0;;;;
2023-11-05 15:38:56.786;"1763254963";"MoC release";"(SIP);200;OK";;;0;3.9;4.2;14.2
2023-11-05 15:38:56.786;"1763254963";"MoC setup";"(SIP);200;OK";1.9;0;;;;
2023-11-05 15:38:56.788;"1765862085";"MoC release";"(SIP);200;OK";;;2;3.8;4.2;10.7
